DATE,ACTUAL,PREDICT,UPPER,LOWER,ERROR,STD,NERROR,_LINEAR_,_QUAD_,cos1,sin2,cos2,cos3,sin4,sin5,cos5,cos6,cos4
1990-05-01,4655394,4040498.2640157826,6571091.096847514,1509905.431184052,614895.7359842174,1291142.51730783,0.47624156724878103,50,2500,-0.8660254037844344,-0.8660254037844473,0.4999999999999851,4.408109496293883e-15,-0.8660254037844215,0.5000000000000182,0.8660254037844282,-1,-0.5000000000000298
1990-06-01,4876377,3702268.8174683377,6232861.650300069,1171675.984636607,1174108.1825316623,1291142.51730783,0.9093559903672006,51,2601,-1,-1.1269226474702003e-14,1,-1,-2.2538452949404006e-14,6.856784113952001e-15,-1,1,1
1990-07-01,5761881,6122454.782493618,8653047.615325348,3591861.9496618877,-360573.7824936183,1291142.51730783,-0.2792672208219532,52,2704,-0.86602540378444,0.8660254037844359,0.5000000000000047,-1.5188715212610122e-14,0.866025403784444,-0.4999999999999809,0.8660254037844497,-1,-0.4999999999999907
1990-08-01,9915741,7900635.381662471,10431228.214494202,5370042.54883074,2015105.6183375288,1291142.51730783,1.5607150963777718,53,2809,-0.500000000000006,0.8660254037844455,-0.4999999999999881,1,-0.8660254037844249,0.8660254037844416,-0.4999999999999949,1,-0.5000000000000238
1990-09-01,6273083,6976854.83465174,9507447.667483471,4446262.001820009,-703771.8346517403,1291142.51730783,-0.5450768023031103,54,2916,-3.919488737908119e-15,7.838977475816237e-15,-1,-2.452388501477648e-15,-1.5677954951632475e-14,-1,2.3035120456065418e-14,-1,1
1990-10-01,8019762,7341562.499279002,9872155.332110733,4810969.666447271,678199.5007209983,1291142.51730783,0.5252708292304684,55,3025,0.499999999999993,-0.8660254037844306,-0.500000000000014,-1,0.8660254037844548,0.8660254037844362,0.5000000000000042,1,-0.49999999999997197
1990-11-01,5981632,6249954.723678763,8780547.556510493,3719361.8908470324,-268322.723678763,1291142.51730783,-0.2078180526796101,56,3136,0.866025403784436,-0.8660254037844438,0.49999999999999106,-8.32821721483859e-15,-0.8660254037844284,-0.5000000000000208,-0.8660254037844266,-1,-0.5000000000000179
1990-12-01,7081181,6837912.052677595,9368504.885509325,4307319.219845865,243268.94732240494,1291142.51730783,0.1884137065129314,57,3249,1,-1.8619583192132475e-14,1,1,-3.723916638426495e-14,-3.9163938347251765e-15,1,1,1
1991-01-01,13345376,9551890.8423133,12082483.675145032,7021298.00948157,3793485.157686699,1291142.51730783,2.9380839890522084,58,3364,0.8660254037844418,0.8660254037844323,0.500000000000011,1.9108822931154828e-14,0.8660254037844514,0.49999999999997835,-0.8660254037844511,-1,-0.49999999999997796
1991-02-01,6211981,6538859.992795179,9069452.82562691,4008267.159963448,-326878.99279517867,1291142.51730783,-0.2531703420910933,59,3481,0.500000000000003,0.866025403784442,-0.49999999999999406,-1,-0.8660254037844318,-0.8660254037844402,0.49999999999999745,1,-0.5000000000000119
1991-03-01,8103349,8301502.701346007,10832095.534177737,5770909.868514277,-198153.70134600718,1291142.51730783,-0.15347159487798356,60,3600,7.594667096623355e-15,1.518933419324671e-14,-1,-1.4677192170670588e-15,-3.037866838649342e-14,1,-2.5975510735292243e-14,-1,1
1991-04-01,7161457,6837110.4332683515,9367703.266100083,4306517.60043662,324346.5667316485,1291142.51730783,0.25120895825500794,61,3721,-0.49999999999999595,-0.866025403784434,-0.5000000000000081,1,0.8660254037844479,-0.8660254037844377,-0.5000000000000017,1,-0.4999999999999839
1991-05-01,4604493,4259883.605547633,6790476.438379364,1729290.7727159024,344609.394452367,1291142.51730783,0.26690267715055527,62,3844,-0.8660254037844343,-0.8660254037844475,0.49999999999998473,1.2248324933383297e-14,-0.866025403784421,0.5000000000000233,0.8660254037844252,-1,-0.5000000000000305
1991-06-01,5701641,3931702.967456814,6462295.800288545,1401110.1346250833,1769938.032543186,1291142.51730783,1.370830879486252,63,3969,-1,-1.1759085194360944e-14,1,-1,-2.3518170388721888e-14,9.760035554983525e-16,-1,1,1
1991-07-01,5859560,6361937.740938735,8892530.573770465,3831344.9081070046,-502377.7409387352,1291142.51730783,-0.38909549813776284,64,4096,-0.8660254037844437,0.8660254037844286,0.5000000000000174,5.392778780704473e-15,0.8660254037844587,-0.4999999999999758,0.8660254037844526,-1,-0.4999999999999652
1991-08-01,6883263,8150167.148564232,10680759.981395962,5619574.315732501,-1266904.1485642316,1291142.51730783,-0.9812271934208022,65,4225,-0.5000000000000061,0.8660254037844457,-0.4999999999999877,1,-0.8660254037844244,0.8660254037844386,-0.5,1,-0.5000000000000246
1991-09-01,7238615,7236435.410010143,9767028.242841873,4705842.577178413,2179.589989856817,1291142.51730783,0.0016881095313951047,66,4356,-4.164418097737589e-15,8.328836195475178e-15,-1,5.387826935611766e-15,-1.6657672390950356e-14,-1,2.8915901014519065e-14,-1,1
1991-10-01,9463285,7611191.883094046,10141784.715925777,5080599.050262315,1852093.1169059537,1291142.51730783,1.434460636280312,67,4489,0.4999999999999928,-0.8660254037844303,-0.5000000000000144,-1,0.8660254037844554,0.8660254037844392,0.49999999999999917,1,-0.49999999999997113
1991-11-01,7716502,6529632.915950434,9060225.748782165,3999040.0831187037,1186869.0840495657,1291142.51730783,0.9192394086164202,68,4624,0.8660254037844359,-0.866025403784444,0.4999999999999907,-1.6168432651928003e-14,-0.8660254037844278,-0.5000000000000259,-0.8660254037844237,-1,-0.5000000000000187
1991-12-01,5414492,7127639.053405918,9658231.88623765,4597046.220574187,-1713147.0534059182,1291142.51730783,-1.3268458210004677,69,4761,1,-1.9109441911791416e-14,1,1,-3.821888382358283e-14,1.964386723728472e-15,1,1,1
1992-01-01,8886329,9851666.651498245,12382259.484329976,7321073.818666514,-965337.6514982451,1291142.51730783,-0.7476615776785642,70,4900,0.8660254037844419,0.866025403784432,0.5000000000000114,-1.4726710621597656e-15,0.8660254037844519,0.49999999999997324,-0.8660254037844541,-1,-0.4999999999999771
1992-02-01,7115231,6848684.61043678,9379277.443268511,4318091.777605049,266546.3895632196,1291142.51730783,0.20644226798370585,71,5041,0.5000000000000032,0.8660254037844424,-0.4999999999999936,-1,-0.8660254037844313,-0.8660254037844372,0.5000000000000026,1,-0.5000000000000128
1992-03-01,8282449,8621376.127444245,11151968.960275976,6090783.294612514,-338927.1274442449,1291142.51730783,-0.2625017168135274,72,5184,7.839596456452825e-15,1.567919291290565e-14,-1,-9.307934654156473e-15,-3.13583858258113e-14,1,-3.185629129374589e-14,-1,1
1992-04-01,7319900,7167032.667823228,9697625.500654958,4636439.834991498,152867.33217677195,1291142.51730783,0.11839694698887049,73,5329,-0.4999999999999958,-0.8660254037844337,-0.5000000000000084,1,0.8660254037844485,-0.8660254037844406,-0.4999999999999966,1,-0.499999999999983
1992-05-01,5235447,4599854.648559138,7130447.481390869,2069261.8157274076,635592.3514408618,1291142.51730783,0.4922712581459557,74,5476,-0.8660254037844377,-0.8660254037844406,0.4999999999999966,2.008854037047271e-14,-0.8660254037844347,0.5000000000000284,0.8660254037844223,-1,-0.5000000000000068
1992-06-01,4030757,4281722.818924937,6812315.651756668,1751129.9860932068,-250965.8189249374,1291142.51730783,-0.1943749938993783,75,5625,-1,-2.6459798629221888e-14,1,-1,-5.2919597258443776e-14,-4.904777002955296e-15,-1,1,1
1992-07-01,6962523,6722006.400863532,9252599.233695263,4191413.5680318014,240516.59913646802,1291142.51730783,0.18628199126922937,76,5776,-0.8660254037844438,0.8660254037844284,0.5000000000000179,-2.447436656384941e-15,0.8660254037844592,-0.4999999999999707,0.8660254037844556,-1,-0.49999999999996436
1992-08-01,7960453,8520284.616945673,11050877.449777404,5989691.784113942,-559831.6169456728,1291142.51730783,-0.4335939754450821,77,5929,-0.5000000000000063,0.866025403784446,-0.4999999999999873,1,-0.8660254037844239,0.8660254037844357,-0.5000000000000051,1,-0.5000000000000254
1992-09-01,7880669,7616601.686848246,10147194.519679977,5086008.8540165145,264067.31315175444,1291142.51730783,0.20452220387131467,78,6084,-4.40934745756706e-15,8.81869491513412e-15,-1,1.322804237270118e-14,-1.763738983026824e-14,-1,-2.20467372878353e-14,-1,1
1992-10-01,8428762,8001406.968388756,10531999.801220486,5470814.135557026,427355.0316112442,1291142.51730783,0.3309898217141242,79,6241,0.4999999999999987,-0.8660254037844372,-0.5000000000000026,-1,0.8660254037844416,0.866025403784442,0.49999999999999406,1,-0.4999999999999949
1992-11-01,7659724,6929896.809701863,9460489.642533593,4399303.976870133,729827.1902981373,1291142.51730783,0.5652568794805897,80,6400,0.8660254037844323,-0.8660254037844514,0.4999999999999779,4.41306134138659e-15,-0.8660254037844132,-0.49999999999998174,-0.8660254037844491,-1,-0.5000000000000442
1992-12-01,9337134,7537951.755613921,10068544.588445652,5007358.92278219,1799182.2443860788,1291142.51730783,1.3934807507830862,81,6561,1,-1.9599300631450357e-14,1,1,-3.919860126290071e-14,7.84516728218212e-15,1,1,1
1993-01-01,9840000,10272028.16216291,12802620.99499464,7741435.329331178,-432028.1621629093,1291142.51730783,-0.33460919795572536,82,6724,0.866025403784442,0.8660254037844318,0.5000000000000119,6.367544374929648e-15,0.8660254037844524,0.5000000000000174,-0.8660254037844286,-1,-0.49999999999997624
1993-02-01,7318000,7279094.92955806,9809687.76238979,4748502.09672633,38905.07044193987,1291142.51730783,0.03013228200637455,83,6889,0.5000000000000034,0.8660254037844426,-0.4999999999999932,-1,-0.8660254037844308,-0.8660254037844343,0.5000000000000077,1,-0.5000000000000135
1993-03-01,7284000,9061835.255022142,11592428.087853873,6531242.422190411,-1777835.255022142,1291142.51730783,-1.3769473401968966,84,7056,9.790984586812941e-16,1.9581969173625882e-15,-1,-1.7148150091245887e-14,-3.9163938347251765e-15,1,1.9106347008608474e-14,-1,1
1993-04-01,8483000,7617540.603857815,10148133.436689546,5086947.771026084,865459.3961421847,1291142.51730783,0.6703050860309053,85,7225,-0.4999999999999894,-0.8660254037844264,-0.5000000000000212,1,0.8660254037844631,-0.8660254037844436,-0.4999999999999915,1,-0.4999999999999576
1993-05-01,5031000,5060411.393050316,7591004.225882046,2529818.560218585,-29411.39305031579,1291142.51730783,-0.022779354452397465,86,7396,-0.866025403784434,-0.8660254037844479,0.4999999999999839,-4.92953622841883e-16,-0.8660254037844201,0.4999999999999843,0.8660254037844477,-1,-0.5000000000000322
1993-06-01,4361000,4752328.371872805,7282921.204704536,2221735.5390410745,-391328.37187280506,1291142.51730783,-0.303086891359419,87,7569,-1,-1.2738802633678827e-14,1,-1,-2.5477605267357653e-14,-1.0785557561408946e-14,-1,1,1
1993-07-01,7522000,7202660.762268007,9733253.595099738,4672067.929436276,319339.2377319932,1291142.51730783,0.2473307426958951,88,7744,-0.8660254037844404,0.8660254037844353,0.500000000000006,-1.0287652093474354e-14,0.8660254037844455,-0.5000000000000149,0.86602540378443,-1,-0.4999999999999881
1993-08-01,8405000,9010987.786806796,11541580.619638527,6480394.953975065,-605987.7868067957,1291142.51730783,-0.46934229078780937,89,7921,-0.5000000000000128,0.8660254037844534,-0.4999999999999745,1,-0.8660254037844093,0.8660254037844327,-0.5000000000000102,1,-0.500000000000051
1993-09-01,9160000,8117353.665165991,10647946.497997722,5586760.8323342595,1042646.3348340094,1291142.51730783,0.8075377588897299,90,8100,-1.1759704174997533e-14,2.3519408349995066e-14,-1,2.1068257809790594e-14,-4.703881669999013e-14,-1,-1.616595672938165e-14,-1,1
1993-10-01,9222000,8512207.755163174,11042800.587994905,5981614.922331443,709792.2448368259,1291142.51730783,0.5497396571811596,91,8281,0.49999999999999234,-0.8660254037844298,-0.5000000000000153,-1,0.8660254037844562,0.866025403784445,0.49999999999998895,1,-0.49999999999996947
1993-11-01,8674000,7450746.404932875,9981339.237764606,4920153.572101144,1223253.5950671248,1291142.51730783,0.9474194975917446,92,8464,0.8660254037844357,-0.8660254037844445,0.49999999999998984,-3.427154095702824e-15,-0.8660254037844269,-0.49999999999998684,-0.8660254037844463,-1,-0.5000000000000203
1993-12-01,10660000,8068850.159301635,10599442.992133366,5538257.326469904,2591149.840698365,1291142.51730783,2.0068658617959456,93,8649,1,-5.878304635907295e-15,1,1,-1.175660927181459e-14,1.3725947840635769e-14,1,1,1
1994-01-01,10425000,10812975.37430722,13343568.207138952,8282382.54147549,-387975.3743072208,1291142.51730783,-0.30048996846311815,94,8836,0.8660254037844457,0.8660254037844244,0.5000000000000246,1.4207759812019062e-14,0.866025403784467,0.5000000000000123,-0.8660254037844315,-1,-0.49999999999995076
1994-02-01,9365000,7830090.950159039,10360683.78299077,5299498.117327308,1534909.0498409607,1291142.51730783,1.1887990901588539,95,9025,0.5000000000000098,0.8660254037844499,-0.49999999999998046,-1,-0.8660254037844161,-0.8660254037844313,0.5000000000000128,1,-0.5000000000000391
1994-03-01,10308000,9622880.084079757,12153472.916911488,7092287.251248026,685119.9159202427,1291142.51730783,0.5306307450464809,96,9216,8.329455176111767e-15,1.6658910352223535e-14,-1,3.4333439020687072e-15,-3.331782070444707e-14,1,1.3225566450154826e-14,-1,1
1994-04-01,8638000,8188634.241372024,10719227.074203754,5658041.408540294,449365.7586279763,1291142.51730783,0.3480373023149697,97,9409,-0.49999999999999534,-0.8660254037844333,-0.5000000000000093,1,0.8660254037844495,-0.8660254037844465,-0.4999999999999864,1,-0.49999999999998135
1994-05-01,6582000,5641553.83902118,8172146.671852911,3110961.006189449,940446.1609788202,1291142.51730783,0.7283829231646332,98,9604,-0.8660254037844374,-0.8660254037844412,0.4999999999999958,7.34726181424753e-15,-0.8660254037844337,0.4999999999999894,0.8660254037844448,-1,-0.5000000000000084
1994-06-01,4967000,5343519.626300288,7874112.459132019,2812926.7934685578,-376519.62630028836,1291142.51730783,-0.2916174018383129,99,9801,-1,-2.7439516068539772e-14,1,-1,-5.4879032137079545e-14,-1.6666338119862593e-14,-1,1,1
1994-07-01,7718000,7803900.825152145,10334493.657983875,5273307.992320415,-85900.82515214477,1291142.51730783,-0.0665308623956224,100,10000,-0.866025403784444,0.8660254037844278,0.5000000000000187,-1.812786753056377e-14,0.8660254037844602,-0.5000000000000098,0.866025403784433,-1,-0.49999999999996264
1994-08-01,8769000,9622276.658147592,12152869.490979323,7091683.825315861,-853276.6581475921,1291142.51730783,-0.6608694599623014,101,10201,-0.5000000000000068,0.8660254037844465,-0.4999999999999864,1,-0.8660254037844229,0.8660254037844298,-0.5000000000000153,1,-0.5000000000000272
1994-09-01,10527000,8738691.344963431,11269284.177795162,6208098.5121317,1788308.6550365686,1291142.51730783,1.3850590706015808,102,10404,-4.899206177226001e-15,9.798412354452001e-15,-1,4.867638164759995e-16,-1.9596824708904003e-14,-1,-1.0285176170928002e-14,-1,1
1994-10-01,8486000,9143594.243417244,11674187.076248975,6613001.410585513,-657594.2434172444,1291142.51730783,-0.5093118959387989,103,10609,0.4999999999999983,-0.8660254037844367,-0.5000000000000034,-1,0.8660254037844426,0.8660254037844479,0.49999999999998385,1,-0.4999999999999932
1994-11-01,8033000,8092181.701643605,10622774.534475336,5561588.868811874,-59181.701643604785,1291142.51730783,-0.045836691806110566,104,10816,0.866025403784432,-0.8660254037844519,0.4999999999999771,-1.1267369532792237e-14,-0.8660254037844122,-0.49999999999999195,-0.8660254037844433,-1,-0.5000000000000459
1994-12-01,10566000,8720334.264468964,11250927.097300695,6189741.431637233,1845665.7355310358,1291142.51730783,1.4294825790257808,105,11025,1,-2.057901807076824e-14,1,1,-4.115803614153648e-14,1.9606728399089418e-14,1,1,1
1995-01-01,9089000,11474508.287931234,14005101.120762965,8943915.455099503,-2385508.2879312336,1291142.51730783,-1.847594867300376,106,11236,0.8660254037844424,0.8660254037844313,0.5000000000000128,2.2047975249108475e-14,0.8660254037844534,0.5000000000000072,-0.8660254037844345,-1,-0.4999999999999745
1995-02-01,7927000,8501672.672239661,11032265.505071392,5971079.83940793,-574672.6722396612,1291142.51730783,-0.44508848909872095,107,11449,0.5000000000000038,0.866025403784443,-0.49999999999999234,-1,-0.8660254037844298,-0.8660254037844284,0.5000000000000179,1,-0.5000000000000153
1995-03-01,10113000,10304510.614617035,12835103.447448766,7773917.781785304,-191510.6146170348,1291142.51730783,-0.1483264721359768,108,11664,1.5679811893542238e-14,3.1359623787084476e-14,-1,-4.406871535020706e-15,-6.271924757416895e-14,1,7.344785891701177e-15,-1,1
1995-04-01,8410000,8880313.58036597,11410906.413197702,6349720.74753424,-470313.58036597073,1291142.51730783,-0.3642615544460768,109,11881,-0.49999999999998895,-0.8660254037844259,-0.5000000000000221,1,0.8660254037844641,-0.8660254037844495,-0.49999999999998135,1,-0.49999999999995587
1995-05-01,6571000,6343281.986471776,8873874.819303507,3812689.1536400453,227718.01352822408,1291142.51730783,0.17636938639666241,110,12100,-0.8660254037844337,-0.8660254037844485,0.499999999999983,1.5187477251336943e-14,-0.8660254037844191,0.4999999999999945,0.8660254037844418,-1,-0.500000000000034
1995-06-01,5885000,6055296.582207516,8585889.415039247,3524703.7493757852,-170296.58220751584,1291142.51730783,-0.13189603775313852,111,12321,-1,-1.371852007299671e-14,1,-1,-2.743704014599342e-14,-2.2547118678316243e-14,-1,1,1
1995-07-01,8534000,8525726.589515999,11056319.42234773,5995133.756684268,8273.41048400104,1291142.51730783,0.006407821269221297,112,12544,-0.8660254037844406,0.8660254037844347,0.5000000000000068,-2.596808296765318e-14,0.8660254037844465,-0.5000000000000047,0.8660254037844359,-1,-0.4999999999999864
1995-08-01,10135000,10354151.230968075,12884744.063799806,7823558.398136344,-219151.23096807487,1291142.51730783,-0.16973434615492997,113,12769,-0.5000000000000131,0.8660254037844538,-0.4999999999999737,1,-0.8660254037844083,0.8660254037844268,-0.5000000000000204,1,-0.5000000000000526
1995-09-01,8182000,9480614.726240555,12011207.559072286,6950021.893408824,-1298614.7262405548,1291142.51730783,-1.0057872843877105,114,12996,-1.2249562894656474e-14,2.4499125789312947e-14,-1,3.674868868396942e-14,-4.8998251578625895e-14,-1,-4.404395612474353e-15,-1,1
1995-10-01,9052000,9895566.433151023,12426159.265982755,7364973.600319292,-843566.4331510235,1291142.51730783,-0.6533488145909326,115,13225,0.49999999999999195,-0.8660254037844294,-0.5000000000000161,-1,0.8660254037844572,0.8660254037844509,0.4999999999999788,1,-0.49999999999996775
1995-11-01,10418000,8854202.699833997,11384795.532665728,6323609.8670022655,1563797.3001660034,1291142.51730783,1.2111732664699848,116,13456,0.8660254037844355,-0.866025403784445,0.49999999999998895,9.314124460522356e-15,-0.8660254037844259,-0.49999999999999706,-0.8660254037844404,-1,-0.5000000000000221
1995-12-01,11794000,9492404.07111604,12022996.90394777,6961811.238284308,2301595.9288839605,1291142.51730783,1.7826040874891438,117,13689,1,-6.858022075225178e-15,1,1,-1.3716044150450356e-14,2.5487508957543065e-14,1,1,1
1996-01-01,13263000,12256626.903034888,14787219.73586662,9726034.070203157,1006373.0969651118,1291142.51730783,0.7794438518402346,118,13924,0.866025403784446,0.8660254037844239,0.5000000000000254,1.466481255793882e-15,0.866025403784468,0.5000000000000021,-0.8660254037844374,-1,-0.4999999999999491
1996-02-01,10313000,9293840.0958,11824432.92863173,6763247.262968268,1019159.9042000007,1291142.51730783,0.7893473342703158,119,14161,0.5000000000000102,0.8660254037844504,-0.4999999999999796,-1,-0.8660254037844152,-0.8660254037844254,0.5000000000000229,1,-0.5000000000000407
1996-03-01,11445000,11106726.846633991,13637319.679465722,8576134.01380226,338273.1533660088,1291142.51730783,0.26199520876389726,120,14400,8.819313895770708e-15,1.7638627791541416e-14,-1,-1.224708697211012e-14,-3.527725558308283e-14,1,1.4640053332475287e-15,-1,1
1996-04-01,10960000,9692578.620839538,12223171.45367127,7161985.788007807,1267421.379160462,1291142.51730783,0.9816277925717842,121,14641,-0.4999999999999949,-0.8660254037844327,-0.5000000000000102,1,0.8660254037844504,-0.8660254037844524,-0.49999999999997624,1,-0.4999999999999796
1996-05-01,7460000,7165595.835402,9696188.66823373,4635003.00257027,294404.16459800024,1291142.51730783,0.22801833310536807,122,14884,-0.8660254037844372,-0.8660254037844416,0.4999999999999949,2.302769268842636e-14,-0.8660254037844328,0.49999999999999956,0.8660254037844389,-1,-0.5000000000000102
1996-06-01,4608000,6887659.239594359,9418252.07242609,4357066.406762628,-2279659.239594359,1291142.51730783,-1.7656139496882899,123,15129,-1,-2.8419233507857654e-14,1,-1,-5.683846701571531e-14,-2.842789923676989e-14,-1,1,1
1996-07-01,6893000,9368138.055359498,11898730.888191229,6837545.222527767,-2475138.0553594977,1291142.51730783,-1.917013824717371,124,15376,-0.8660254037844443,0.8660254037844274,0.5000000000000195,-3.3808298404742594e-14,0.8660254037844611,-0.49999999999999956,0.8660254037844389,-1,-0.499999999999961
1996-08-01,10118000,11206611.505268233,13737204.338099964,8676018.672436502,-1088611.505268233,1291142.51730783,-0.8431381436792152,125,15625,-0.5000000000000072,0.8660254037844469,-0.49999999999998557,1,-0.8660254037844219,0.8660254037844239,-0.5000000000000254,1,-0.5000000000000289
1996-09-01,9051000,10343123.808997339,12873716.64182907,7812530.976165608,-1292123.8089973386,1291142.51730783,-1.00076001810517,126,15876,-5.389064896884942e-15,1.0778129793769884e-14,-1,-1.225451473974918e-14,-2.1556259587539768e-14,-1,1.4763849459792957e-15,-1,1
1996-10-01,9436000,10768124.32436448,13298717.15719621,8237531.491532749,-1332124.3243644796,1291142.51730783,-1.031740730792524,127,16129,0.49999999999998557,-0.8660254037844219,-0.5000000000000289,-1,0.866025403784472,0.8660254037844538,0.4999999999999737,1,-0.49999999999994227
1996-11-01,10307000,9736809.399504088,12267402.232335819,7206216.566672357,570190.6004959121,1291142.51730783,0.4416170894014244,128,16384,0.8660254037844318,-0.8660254037844524,0.49999999999997624,1.4739090234329423e-15,-0.8660254037844112,-0.5000000000000021,-0.8660254037844374,-1,-0.5000000000000475
1996-12-01,11327000,10385059.57924273,12915652.412074462,7854466.746410999,941940.4207572695,1291142.51730783,0.7295402390754785,129,16641,1,-2.1558735510086122e-14,1,1,-4.3117471020172244e-14,3.1368289515996716e-14,1,1,1
1997-01-01,12603013,13159331.21961826,15689924.052449992,10628738.38678653,-556318.2196182609,1291142.51730783,-0.4308728216759864,130,16900,0.8660254037844426,0.8660254037844308,0.5000000000000135,9.306696692883296e-15,0.8660254037844544,0.499999999999997,-0.8660254037844404,-1,-0.49999999999997286
1997-02-01,8384613,10206593.220839983,12737186.053671714,7676000.388008252,-1821980.2208399829,1291142.51730783,-1.4111379622437081,131,17161,0.5000000000000042,0.8660254037844436,-0.4999999999999915,-1,-0.8660254037844288,-0.8660254037844225,0.500000000000028,1,-0.500000000000017
1997-03-01,12627362,12029528.780130628,14560121.61296236,9498935.947298897,597833.2198693715,1291142.51730783,0.46302651477694157,132,17424,1.6169670613201182e-14,3.2339341226402363e-14,-1,-2.0087302409199534e-14,-6.467868245280473e-14,1,-4.41677522520612e-15,-1,1
1997-04-01,9296622,10625429.362792846,13156022.195624577,8094836.529961115,-1328807.3627928458,1291142.51730783,-1.0291717180559983,133,17689,-0.49999999999998856,-0.8660254037844254,-0.5000000000000229,1,0.8660254037844651,-0.8660254037844554,-0.49999999999997113,1,-0.49999999999995415
1997-05-01,7936936,8108495.385811956,10639088.218643686,5577902.5529802255,-171559.38581195567,1291142.51730783,-0.13287408904299372,134,17956,-0.8660254037844335,-0.8660254037844489,0.4999999999999822,3.086790812551577e-14,-0.8660254037844181,0.5000000000000047,0.8660254037844359,-1,-0.5000000000000356
1997-06-01,6698641,7840607.598460946,10371200.431292677,5310014.765629215,-1141966.5984609462,1291142.51730783,-0.8844620815694835,135,18225,-1,-1.469823751231459e-14,1,-1,-2.939647502462918e-14,-3.430867979522354e-14,-1,1,1
1997-07-01,10987359,10331135.222682748,12861728.055514479,7800542.389851017,656223.777317252,1291142.51730783,0.5082504592022488,136,18496,-0.8660254037844408,0.8660254037844343,0.5000000000000077,1.5194905018976005e-14,0.8660254037844475,-0.4999999999999945,0.8660254037844418,-1,-0.49999999999998473
1997-08-01,13223954,12179657.481048075,14710250.313879807,9649064.648216344,1044296.5189519245,1291142.51730783,0.8088158394236712,137,18769,-0.5000000000000135,0.8660254037844544,-0.49999999999997286,1,-0.8660254037844073,0.866025403784421,-0.5000000000000305,1,-0.5000000000000543
1997-09-01,12139242,11326218.593233803,13856811.426065534,8795625.760402072,813023.4067661967,1291142.51730783,0.62969300125089,138,19044,-1.2739421614315414e-14,2.547884322863083e-14,-1,-4.414299302659767e-15,-5.095768645726166e-14,-1,7.357165504432944e-15,-1,1
1997-10-01,13246477,11761267.91705759,14291860.749889322,9230675.08422586,1485209.0829424094,1291142.51730783,1.1503060762333417,139,19321,0.4999999999999915,-0.8660254037844288,-0.500000000000017,-1,0.8660254037844582,0.8660254037844568,0.4999999999999686,1,-0.499999999999966
1997-11-01,9757839,10740001.80065382,13270594.633485552,8209408.96782209,-982162.8006538209,1291142.51730783,-0.7606927875798987,140,19600,0.8660254037844353,-0.8660254037844455,0.4999999999999881,-6.366306413656472e-15,-0.8660254037844249,-0.5000000000000072,-0.8660254037844345,-1,-0.5000000000000238
1997-12-01,14446017,11398300.78884913,13928893.621680861,8867707.9560174,3047716.2111508697,1291142.51730783,2.3604800944094717,141,19881,1,-7.83773951454306e-15,1,1,-1.567547902908612e-14,-1.9594348786357652e-14,1,1,1
1998-01-01,14518000,14182621.237681296,16713214.070513027,11652028.404849565,335378.7623187043,1291142.51730783,0.2597534802106934,142,20164,0.8660254037844463,0.8660254037844235,0.5000000000000263,1.714691212997271e-14,0.866025403784469,0.49999999999999195,-0.8660254037844433,-1,-0.4999999999999474
1998-02-01,13293000,11239932.047359679,13770524.88019141,8709339.214527948,2053067.952640321,1291142.51730783,1.5901172218549404,143,20449,0.5000000000000107,0.8660254037844509,-0.4999999999999788,-1,-0.8660254037844142,-0.8660254037844479,0.4999999999999839,1,-0.5000000000000424
1998-03-01,10718000,13072916.415106945,15603509.247938676,10542323.582275214,-2354916.4151069447,1291142.51730783,-1.8239012220100976,144,20736,9.309172615429648e-15,1.8618345230859297e-14,-1,-2.7927517846288947e-14,-3.7236690461718594e-14,1,-1.029755578365977e-14,-1,1
1998-04-01,11575000,11678865.806225808,14209458.63905754,9148272.973394077,-103865.80622580834,1291142.51730783,-0.08044488105184518,145,21025,-0.4999999999999945,-0.8660254037844323,-0.500000000000011,1,0.8660254037844514,-0.8660254037844298,-0.5000000000000153,1,-0.49999999999997796
1998-05-01,7967000,9171980.637701554,11702573.470533285,6641387.804869823,-1204980.6377015542,1291142.51730783,-0.9332669488834334,146,21316,-0.8660254037844298,-0.8660254037844562,0.49999999999996947,3.870812356260519e-14,-0.8660254037844034,0.49999999999996053,0.8660254037844615,-1,-0.5000000000000611
1998-06-01,7348000,8914141.65880715,11444734.49163888,6383548.825975418,-1566141.6588071492,1291142.51730783,-1.2129889906133071,147,21609,-1,-2.939895094717554e-14,1,-1,-5.879790189435108e-14,-4.018946035367719e-14,-1,1,1
1998-07-01,11335000,11414718.091485608,13945310.92431734,8884125.258653877,-79718.09148560837,1291142.51730783,-0.061742286708851554,148,21904,-0.8660254037844445,0.8660254037844269,0.5000000000000203,7.35468958188659e-15,0.8660254037844621,-0.4999999999999894,0.8660254037844448,-1,-0.49999999999995925
1998-08-01,12399000,13273289.158307593,15803881.991139324,10742696.325475862,-874289.1583075933,1291142.51730783,-0.6771438060382208,149,22201,-0.5000000000000077,0.8660254037844475,-0.49999999999998473,1,-0.866025403784421,0.8660254037844465,-0.4999999999999864,1,-0.5000000000000305
1998-09-01,11453000,12429899.078950003,14960491.911781734,9899306.246118272,-976899.0789500028,1291142.51730783,-0.7566159938617324,150,22500,-5.8789236165438834e-15,1.1757847233087767e-14,-1,3.425916134429647e-15,-2.3515694466175534e-14,-1,-4.3605472797921425e-14,-1,1
